date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-03-20,20.8,15.1,26.4,,,334.0,24.1,,,
2015-03-21,22.1,16.6,28.6,,,334.0,20.2,,,
2015-03-22,19.2,14.0,25.0,,,339.0,24.0,,,
2015-03-23,20.2,12.7,27.4,,,345.0,12.8,,,
2015-03-24,23.4,14.0,32.2,,,,9.3,,,
2015-03-25,25.6,16.3,37.0,,,,6.3,,,
2015-03-26,25.4,19.4,32.7,,,351.0,13.7,,,
2015-03-27,26.8,18.6,36.2,,,,6.0,,,
2015-03-28,26.2,20.1,34.4,,,,7.9,,,
2015-03-29,25.7,23.0,30.6,,,351.0,25.6,,,
2015-03-30,24.1,18.0,29.2,,,343.0,20.0,,,
2015-03-31,23.4,17.4,28.5,,,337.0,19.3,,,
2015-04-01,23.5,19.6,28.0,,,339.0,23.8,,,
2015-04-02,23.4,17.0,29.5,,,330.0,15.3,,,
2015-04-03,26.2,18.8,33.0,,,338.0,11.9,,,
2015-04-04,23.9,19.8,29.2,,,347.0,26.3,,,
2015-04-05,22.7,17.0,29.0,,,338.0,17.1,,,
2015-04-06,24.7,17.9,31.1,,,341.0,20.2,,,
2015-04-07,28.6,18.8,39.3,,,346.0,11.4,,,
2015-04-08,29.6,21.9,39.4,,,,3.7,,,
2015-04-09,24.4,20.0,29.2,,,,31.5,,,
2015-04-10,20.4,16.6,25.0,,,336.0,33.1,,,
2015-04-11,18.9,14.8,23.0,,,318.0,29.1,,,
2015-04-12,18.8,13.0,23.8,,,345.0,23.8,,,
2015-04-13,20.0,13.9,25.3,,,332.0,14.4,,,
2015-04-14,21.6,15.9,27.6,,,341.0,17.7,,,
2015-04-15,21.6,15.4,26.8,,,339.0,23.1,,,
2015-04-16,20.7,15.4,25.3,,,334.0,18.7,,,
2015-04-17,22.9,17.0,28.9,,,334.0,25.4,,,
2015-04-18,23.4,17.5,29.2,,,341.0,23.3,,,
2015-04-19,25.3,18.4,31.5,,,340.0,21.5,,,
2015-04-20,28.7,18.7,37.0,,,337.0,16.1,,,
2015-04-21,31.0,26.0,36.3,,,333.0,24.7,,,
2015-04-22,27.7,22.9,36.4,,,,11.9,,,
2015-04-23,22.4,18.5,26.5,,,336.0,37.6,,,
2015-04-24,20.2,14.9,25.2,,,342.0,27.2,,,
2015-04-25,22.3,14.9,29.6,,,344.0,14.6,,,
2015-04-26,24.4,16.5,32.0,,,345.0,15.2,,,
2015-04-27,27.5,17.2,38.0,,,,5.2,,,
2015-04-28,29.1,20.9,39.9,,,,5.7,,,
2015-04-29,31.7,23.2,40.0,,,,10.4,,,
2015-04-30,28.9,24.6,34.3,,,350.0,26.0,,,
2015-05-01,28.1,22.3,33.7,,,343.0,19.3,,,
2015-05-02,26.9,22.4,32.0,,,337.0,29.7,,,
2015-05-03,25.1,19.9,30.0,,,336.0,26.2,,,
2015-05-04,25.7,20.3,30.1,,,328.0,27.1,,,
2015-05-05,26.3,21.7,34.1,,,,19.4,,,
2015-05-06,25.8,20.9,31.1,,,346.0,16.0,,,
2015-05-07,26.4,20.7,35.5,,,,14.9,,,
2015-05-08,27.9,20.6,36.5,,,,11.7,,,
2015-05-09,28.3,21.0,35.0,,,126.0,11.0,,,
2015-05-10,29.9,23.8,37.0,,,335.0,19.0,,,
2015-05-11,27.8,22.4,33.0,,,,14.4,,,
2015-05-12,29.7,26.0,34.0,,,349.0,21.9,,,
2015-05-13,28.7,22.3,35.0,,,334.0,17.4,,,
2015-05-14,26.8,22.6,30.7,,,338.0,25.0,,,
2015-05-15,26.7,20.8,35.0,,,333.0,22.5,,,
2015-05-16,28.2,21.2,34.4,,,326.0,21.3,,,
2015-05-17,29.0,22.7,36.7,,,338.0,20.5,,,
2015-05-18,30.6,24.4,38.6,,,338.0,16.1,,,
2015-05-19,31.3,25.0,40.5,,,,14.2,,,
2015-05-20,32.8,25.2,42.1,,,8.0,12.4,,,
2015-05-21,30.3,25.8,36.2,,,340.0,33.2,,,
2015-05-22,27.9,22.9,32.2,,,336.0,30.0,,,
2015-05-23,30.7,24.0,36.0,,,325.0,30.2,,,
2015-05-24,32.6,26.7,41.9,,,333.0,21.2,,,
2015-05-25,36.4,27.2,44.5,,,36.0,11.1,,,
2015-05-26,34.1,27.3,44.5,,,4.0,14.9,,,
2015-05-27,34.2,27.4,42.8,,,97.0,12.6,,,
2015-05-28,33.5,25.8,40.0,,,60.0,16.9,,,
2015-05-29,29.9,25.0,34.3,,,331.0,38.8,,,
2015-05-30,28.6,23.4,34.1,,,319.0,33.3,,,
2015-05-31,28.1,22.4,33.0,,,330.0,28.3,,,
2015-06-01,27.9,22.0,33.0,,,337.0,27.3,,,
2015-06-02,29.3,23.0,38.0,,,343.0,15.8,,,
2015-06-03,31.3,24.4,37.1,,,341.0,23.3,,,
2015-06-04,31.1,25.9,36.3,,,336.0,37.8,,,
2015-06-05,28.7,23.4,34.0,,,333.0,34.2,,,
2015-06-06,30.3,24.0,38.0,,,341.0,26.0,,,
2015-06-07,31.2,25.3,37.4,,,,22.3,,,
2015-06-08,34.4,27.0,42.6,,,4.0,13.3,,,
2015-06-09,33.6,30.7,37.6,,,332.0,33.7,,,
2015-06-10,31.6,26.8,37.2,,,322.0,39.8,,,
2015-06-11,30.3,25.3,36.0,,,328.0,34.7,,,
2015-06-12,30.2,25.3,35.4,,,332.0,33.0,,,
2015-06-13,29.9,24.3,35.4,,,329.0,32.1,,,
2015-06-14,29.4,24.4,33.5,,,324.0,31.7,,,
2015-06-15,29.8,24.4,34.3,,,328.0,28.7,,,
2015-06-16,30.8,25.8,35.3,,,328.0,27.7,,,
2015-06-17,32.1,27.8,36.5,,,329.0,26.9,,,
2015-06-18,32.7,27.8,38.7,,,326.0,25.1,,,
2015-06-19,35.3,26.4,42.0,,,,18.7,,,
2015-06-20,31.7,26.8,36.0,,,332.0,34.4,,,
2015-06-21,30.7,26.8,36.7,,,340.0,32.2,,,
2015-06-22,31.9,25.8,37.0,,,331.0,34.2,,,
2015-06-23,32.1,25.6,37.3,,,324.0,37.4,,,
2015-06-24,30.1,26.4,35.0,,,337.0,35.9,,,
2015-06-25,29.1,25.3,33.3,,,329.0,34.1,,,
2015-06-26,30.4,24.6,35.4,,,326.0,27.8,,,
2015-06-27,30.8,26.0,36.8,,,132.0,18.2,,,
2015-06-28,31.3,26.0,36.1,,,353.0,26.7,,,
2015-06-29,30.9,24.8,36.4,,,327.0,20.1,,,
2015-06-30,31.3,26.4,37.0,,,329.0,30.4,,,
2015-07-01,30.5,25.5,35.0,,,332.0,32.0,,,
2015-07-02,30.3,25.8,35.0,,,338.0,29.7,,,
2015-07-03,30.6,25.1,35.6,,,337.0,24.5,,,
2015-07-04,31.8,25.4,38.8,,,340.0,18.7,,,
2015-07-05,32.4,27.2,39.1,,,337.0,22.2,,,
2015-07-06,32.3,28.5,37.2,,,345.0,29.9,,,
2015-07-07,31.2,26.4,35.6,,,330.0,27.1,,,
2015-07-08,32.0,26.7,36.5,,,331.0,27.8,,,
2015-07-09,33.5,27.4,38.1,,,325.0,29.2,,,
2015-07-10,32.5,27.0,37.5,,,324.0,32.6,,,
2015-07-11,31.7,26.0,36.6,,,334.0,34.3,,,
2015-07-12,32.7,27.0,37.2,,,328.0,31.4,,,
2015-07-13,31.1,27.0,35.3,,,337.0,27.1,,,
2015-07-14,33.1,27.2,39.0,,,350.0,17.6,,,
2015-07-15,33.6,28.5,41.2,,,353.0,17.9,,,
2015-07-16,33.8,26.7,41.4,,,353.0,15.0,,,
2015-07-17,34.4,27.0,41.8,,,341.0,16.1,,,
2015-07-18,34.3,29.4,41.4,,,330.0,23.5,,,
2015-07-19,33.8,29.6,38.5,,,325.0,28.7,,,
2015-07-20,33.2,28.3,38.0,,,321.0,27.6,,,
2015-07-21,32.9,26.3,39.3,,,328.0,19.1,,,
2015-07-22,33.8,26.9,40.3,,,331.0,19.7,,,
2015-07-23,34.4,28.0,42.8,,,,13.8,,,
2015-07-24,34.8,27.0,44.0,,,,8.9,,,
2015-07-25,34.6,28.5,39.5,,,346.0,17.7,,,
2015-07-26,34.4,29.0,39.3,,,338.0,29.5,,,
2015-07-27,34.7,29.8,39.3,,,326.0,32.5,,,
2015-07-28,35.4,29.3,41.6,,,332.0,24.8,,,
2015-07-29,34.2,28.8,43.0,,,39.0,13.2,,,
2015-07-30,34.7,29.3,43.0,,,9.0,14.9,,,
2015-07-31,36.3,30.0,44.0,,,343.0,18.6,,,
2015-08-01,36.4,30.8,42.0,,,333.0,24.5,,,
2015-08-02,35.4,30.5,44.6,,,349.0,16.5,,,
2015-08-03,35.7,30.4,43.0,,,349.0,18.6,,,
2015-08-04,36.4,31.6,40.6,,,331.0,28.3,,,
2015-08-05,37.3,31.5,42.1,,,327.0,30.6,,,
2015-08-06,36.6,31.5,41.8,,,316.0,33.7,,,
2015-08-07,37.2,28.9,45.4,,,337.0,14.7,,,
2015-08-08,37.7,31.6,46.1,,,347.0,21.3,,,
2015-08-09,37.2,32.0,42.3,,,336.0,29.8,,,
2015-08-10,35.8,31.0,42.2,,,342.0,24.0,,,
2015-08-11,35.8,29.8,42.7,,,353.0,14.6,,,
2015-08-12,36.3,30.6,41.1,,,348.0,20.3,,,
2015-08-13,34.4,30.0,39.6,,,334.0,31.3,,,
2015-08-14,34.1,28.3,39.1,,,332.0,25.6,,,
2015-08-15,34.9,28.8,40.5,,,330.0,23.3,,,
2015-08-16,37.4,30.0,43.0,,,339.0,22.2,,,
2015-08-17,35.8,21.8,40.0,,,333.0,28.4,,,
2015-08-18,34.2,30.0,39.0,,,348.0,26.6,,,
2015-08-19,34.7,30.5,39.5,,,344.0,25.5,,,
2015-08-20,35.3,30.2,39.4,,,345.0,30.9,,,
2015-08-21,34.3,30.0,38.2,,,343.0,34.2,,,
2015-08-22,33.5,28.9,37.0,,,346.0,33.7,,,
2015-08-23,33.1,28.7,37.6,,,344.0,27.1,,,
2015-08-24,32.8,28.0,37.0,,,342.0,25.7,,1005.3,
2015-08-25,32.2,27.8,37.2,,,336.0,30.2,,1005.7,
2015-08-26,31.6,27.7,37.0,,,347.0,19.4,,,
2015-08-27,33.4,27.7,39.2,,,334.0,14.6,,,
2015-08-28,33.8,28.5,39.1,,,344.0,22.7,,,
2015-08-29,32.6,28.0,37.3,,,347.0,24.4,,,
2015-08-30,32.4,27.0,38.2,,,336.0,32.6,,,
2015-08-31,31.8,26.8,37.2,,,341.0,23.5,,,
2015-09-01,32.1,27.0,37.4,,,341.0,21.6,,,
2015-09-02,32.4,28.0,38.0,,,335.0,24.3,,,
2015-09-03,33.2,27.4,41.0,,,343.0,29.2,,,
2015-09-04,33.2,28.2,37.0,,,,,,,
2015-09-05,31.2,25.0,36.4,,,345.0,24.7,,,
2015-09-06,31.8,27.5,37.0,,,344.0,24.5,,,
2015-09-07,31.4,25.4,37.7,,,346.0,18.6,,,
2015-09-08,32.2,21.0,40.0,,,346.0,14.0,,,
2015-09-09,33.3,29.5,38.0,,,0.0,11.7,,,
2015-09-10,33.9,29.9,41.3,,,352.0,11.3,,1008.6,
2015-09-11,33.4,28.2,41.3,,,13.0,11.0,,,
2015-09-12,33.9,29.0,39.5,,,343.0,16.3,,,
2015-09-13,33.4,29.0,39.0,,,354.0,19.1,,,
2015-09-14,32.8,28.6,39.0,,,348.0,16.3,,,
2015-09-15,32.3,27.8,36.0,,,344.0,19.8,,,
2015-09-16,33.2,28.5,38.2,,,348.0,23.8,,,
2015-09-17,31.8,21.2,40.6,,,344.0,9.9,,1008.1,
2015-09-18,32.1,25.3,39.5,,,350.0,11.1,,,
2015-09-19,33.7,28.8,41.0,,,344.0,12.0,,,
2015-09-20,33.6,28.8,40.4,,,328.0,13.3,,1009.7,
2015-09-21,31.7,26.0,38.7,,,339.0,19.1,,,
2015-09-22,32.7,25.6,39.4,,,336.0,12.9,,,
2015-09-23,33.7,24.0,41.6,,,352.0,11.2,,,
2015-09-24,34.7,29.2,40.7,,,335.0,22.5,,1011.2,
2015-09-25,34.7,28.9,41.4,,,6.0,14.3,,,
2015-09-26,33.6,26.5,41.0,,,347.0,11.7,,,
2015-09-27,32.4,28.9,37.5,,,342.0,22.5,,,
2015-09-28,30.5,25.6,35.1,,,338.0,26.7,,,
2015-09-29,31.3,25.0,37.5,,,338.0,19.3,,,
2015-09-30,32.9,27.0,41.0,,,14.0,8.0,,,
2015-10-01,31.2,26.7,37.6,,,350.0,19.1,,,
2015-10-02,31.4,,35.7,,,,,,,
2015-10-03,31.3,,36.1,,,,,,,
2015-10-04,30.0,26.6,,,,,,,,
2015-10-05,29.2,25.5,,,,,,,,
2015-10-06,28.1,25.1,33.5,,,,,,,
2015-10-07,29.7,24.4,34.6,,,337.0,20.1,,,
2015-10-08,29.4,23.2,35.3,,,342.0,18.6,,,
2015-10-09,30.3,25.0,36.0,,,341.0,18.5,,,
2015-10-10,28.9,24.6,34.0,,,337.0,22.8,,,
2015-10-11,28.6,23.0,36.7,,,334.0,12.9,,,
2015-10-12,28.7,23.8,35.3,,,,10.7,,,
2015-10-13,30.2,20.0,37.0,,,334.0,13.6,,,
2015-10-14,30.2,24.8,36.3,,,340.0,16.1,,,
2015-10-15,29.7,25.0,35.3,,,341.0,20.6,,,
2015-10-16,29.1,24.5,34.7,,,345.0,19.7,,,
2015-10-17,28.8,24.0,35.0,,,348.0,16.3,,,
2015-10-18,29.3,24.4,35.8,,,348.0,12.8,,,
2015-10-19,29.1,23.6,36.0,,,343.0,15.4,,,
2015-10-20,28.2,24.0,33.7,,,347.0,15.7,,,
2015-10-21,28.9,23.5,35.0,2.0,,348.0,13.9,,,
2015-10-22,29.0,23.9,37.2,0.0,,349.0,9.9,,,
2015-10-23,28.3,22.5,35.3,,,324.0,4.4,,,
2015-10-24,29.2,24.5,37.0,,,19.0,12.4,,,
2015-10-25,27.2,24.0,33.2,,,148.0,8.7,,1008.7,
2015-10-26,26.3,23.4,31.0,,,308.0,17.0,,,
2015-10-27,25.5,21.1,30.7,,,328.0,19.5,,,
2015-10-28,24.6,20.6,29.7,,,331.0,20.6,,,
2015-10-29,24.3,20.0,29.6,,,329.0,15.9,,,
2015-10-30,24.2,20.0,30.0,,,328.0,17.2,,,
2015-10-31,24.9,20.0,30.8,,,337.0,18.3,,1015.0,
2015-11-01,25.6,20.5,31.3,,,333.0,21.7,,,
2015-11-02,25.7,21.5,31.0,,,332.0,26.8,,,
2015-11-03,25.7,21.0,30.5,,,335.0,21.1,,,
2015-11-04,26.1,19.5,33.5,,,327.0,9.3,,,
2015-11-05,25.4,20.4,32.6,,,323.0,18.0,,,
2015-11-06,24.5,20.2,30.0,,,338.0,18.2,,,
2015-11-07,24.1,19.0,29.5,,,334.0,17.7,,,
2015-11-08,24.6,20.4,29.9,,,332.0,23.4,,,
2015-11-09,23.3,19.7,28.3,,,327.0,31.7,,,
2015-11-10,22.1,17.8,27.0,,,331.0,24.2,,,
2015-11-11,22.7,18.9,27.4,,,334.0,21.3,,,
2015-11-12,23.6,19.0,30.7,,,333.0,13.2,,,
2015-11-13,23.5,18.8,30.2,,,333.0,16.5,,1018.0,
2015-11-14,23.9,18.8,31.1,,,331.0,12.7,,,
2015-11-15,25.1,19.0,32.0,,,343.0,9.0,,,
2015-11-16,25.1,21.3,30.5,,,345.0,21.4,,,
2015-11-17,22.9,19.5,27.1,,,326.0,22.7,,,
2015-11-18,22.3,18.0,28.0,,,327.0,14.8,,,
2015-11-19,22.9,18.0,30.4,,,329.0,13.8,,,
2015-11-20,22.5,18.7,29.9,,,327.0,12.9,,1016.3,
2015-11-21,22.8,17.2,31.0,,,316.0,8.9,,1012.4,
2015-11-22,22.8,18.0,29.4,,,328.0,12.9,,,
2015-11-23,23.0,18.9,28.6,,,332.0,17.7,,,
2015-11-24,22.6,18.8,29.6,,,336.0,10.1,,,
2015-11-25,23.4,19.3,30.5,,,101.0,8.5,,,
2015-11-26,23.1,15.5,30.6,,,,4.6,,,
2015-11-27,23.3,17.4,31.6,,,,5.3,,,
2015-11-28,23.3,18.0,30.8,,,334.0,12.1,,,
2015-11-29,23.3,19.4,29.3,,,335.0,18.5,,,
2015-11-30,21.8,17.6,27.0,,,329.0,26.2,,,
2015-12-01,20.1,17.0,24.7,,,322.0,28.9,,,
2015-12-02,19.3,15.3,24.0,,,320.0,25.1,,,
2015-12-03,20.0,16.1,25.0,,,323.0,27.0,,,
2015-12-04,19.9,17.0,25.3,,,323.0,20.8,,,
2015-12-05,17.4,14.0,23.0,,,322.0,31.2,,,
2015-12-06,16.2,11.5,22.6,,,325.0,24.4,,,
2015-12-07,17.3,12.6,23.5,,,325.0,20.5,,,
2015-12-08,18.6,14.6,26.4,,,321.0,13.8,,,
2015-12-09,18.8,14.7,25.1,,,323.0,16.9,,,
2015-12-10,18.2,14.0,24.0,,,323.0,24.6,,,
2015-12-11,18.8,15.0,23.3,,,322.0,26.3,,,
2015-12-12,18.9,13.7,25.2,,,326.0,16.7,,,
2015-12-13,16.6,14.4,23.1,,,307.0,20.5,,,
2015-12-14,17.1,12.7,22.0,,,321.0,22.0,,,
2015-12-15,18.4,13.9,25.6,,,328.0,12.7,,,
2015-12-16,18.3,14.0,25.5,,,322.0,13.4,,,
2015-12-17,17.1,12.3,23.6,,,323.0,15.4,,,
2015-12-18,17.0,9.8,25.1,,,315.0,12.2,,,
2015-12-19,17.1,10.2,24.0,,,327.0,13.1,,,
2015-12-20,17.4,11.5,23.3,,,324.0,18.2,,,
2015-12-21,18.3,14.6,24.6,,,328.0,16.5,,,
2015-12-22,18.1,13.8,24.3,,,322.0,19.4,,,
2015-12-23,18.1,14.4,23.5,,,326.0,29.5,,,
2015-12-24,17.6,13.4,23.0,,,324.0,21.9,,,
2015-12-25,17.5,13.5,26.4,,,321.0,14.8,,,
2015-12-26,17.4,12.0,25.5,,,326.0,12.7,,,
2015-12-27,17.3,12.7,23.8,,,328.0,18.6,,,
2015-12-28,18.4,12.1,27.1,,,338.0,10.5,,,
2015-12-29,20.6,15.5,29.8,,,,10.1,,,
2015-12-30,17.5,13.8,22.4,,,321.0,21.1,,,
2015-12-31,15.9,11.0,21.0,,,308.0,13.4,,,
2016-01-01,16.3,12.0,22.0,,,329.0,22.6,,,
2016-01-02,12.8,9.0,17.0,,,327.0,26.0,,,
2016-01-03,14.2,9.0,20.4,,,319.0,16.7,,,
2016-01-04,16.7,12.0,23.4,,,320.0,16.7,,,
2016-01-05,17.1,9.4,25.0,,,312.0,8.4,,,
2016-01-06,18.3,12.1,26.2,,,322.0,12.1,,,
2016-01-07,20.0,10.7,30.1,,,271.0,5.8,,,
2016-01-08,18.9,11.3,22.8,,,336.0,23.2,,,
2016-01-09,18.2,13.2,24.0,,,323.0,20.2,,,
2016-01-10,18.1,14.0,24.0,,,328.0,15.9,,,
2016-01-11,17.9,11.8,24.6,,,333.0,17.8,,,
2016-01-12,17.9,11.5,24.9,,,340.0,18.5,,,
2016-01-13,18.1,11.4,26.0,,,332.0,14.6,,,
2016-01-14,19.2,13.8,25.2,,,322.0,23.8,,,
2016-01-15,18.2,14.7,23.5,,,328.0,20.9,,,
2016-01-16,17.3,12.0,25.9,,,311.0,12.4,,,
2016-01-17,18.8,9.6,27.5,,,,5.1,,,
2016-01-18,16.1,10.8,21.0,,,319.0,25.0,,,
2016-01-19,15.2,9.5,21.0,,,332.0,21.1,,,
2016-01-20,15.6,11.0,21.9,,,322.0,18.2,,,
2016-01-21,16.2,11.2,22.1,,,327.0,20.3,,1018.2,
2016-01-22,16.3,12.0,22.9,,,329.0,23.5,,,
2016-01-23,15.9,12.0,20.4,,,324.0,28.7,,,
2016-01-24,14.8,11.4,20.1,,,329.0,30.1,,1021.7,
2016-01-25,12.9,8.5,19.0,,,327.0,24.9,,,
2016-01-26,12.9,7.1,19.2,,,328.0,19.5,,,
2016-01-27,12.7,7.3,18.4,,,338.0,20.0,,,
2016-01-28,13.3,9.0,20.8,,,322.0,19.7,,,
2016-01-29,13.4,8.7,19.8,,,323.0,18.2,,,
2016-01-30,15.2,9.0,23.2,,,325.0,15.2,,,
2016-01-31,16.2,11.0,22.4,,,328.0,18.8,,,
2016-02-01,16.8,12.0,23.4,,,328.0,20.7,,1020.6,
2016-02-02,17.1,12.7,22.5,,,326.0,27.0,,,
2016-02-03,17.4,12.7,24.8,,,331.0,15.2,,1022.7,
2016-02-04,18.6,11.8,28.0,,,,8.0,,,
2016-02-05,21.4,12.6,30.6,,,,5.4,,,
2016-02-06,18.6,14.6,23.0,,,340.0,33.3,,,
2016-02-07,15.1,11.0,20.0,,,331.0,28.7,,1020.3,
2016-02-08,14.7,9.8,20.8,,,329.0,17.3,,,
2016-02-09,16.0,10.6,24.3,,,328.0,16.9,,,
2016-02-10,16.1,11.8,21.0,,,329.0,32.8,,,
2016-02-11,16.5,11.8,23.2,,,325.0,16.7,,,
2016-02-12,17.7,11.3,25.1,,,333.0,14.5,,,
2016-02-13,19.8,11.9,29.0,,,337.0,14.1,,,
2016-02-14,20.6,12.6,28.1,,,331.0,15.1,,,
2016-02-15,20.3,13.9,29.4,,,333.0,13.4,,,
2016-02-16,23.1,14.5,34.4,,,,9.5,,,
2016-02-17,23.2,14.7,33.9,,,,5.1,,,
2016-02-18,21.9,16.1,32.9,,,,,,,
2016-02-19,23.0,15.0,32.0,,,,4.9,,,
2016-02-20,20.9,16.0,26.2,,,341.0,22.1,,,
2016-02-21,19.9,15.3,26.0,,,341.0,28.4,,,
2016-02-22,17.9,15.2,21.7,,,323.0,30.0,,,
2016-02-23,17.5,12.7,24.0,,,334.0,15.5,,,
2016-02-24,19.6,11.3,29.0,,,339.0,8.5,,,
2016-02-25,20.8,13.6,30.2,,,335.0,8.7,,,
2016-02-26,21.7,12.0,31.5,,,,9.1,,,
2016-02-27,21.4,14.0,28.2,,,344.0,12.0,,,
2016-02-28,22.0,15.6,32.4,,,348.0,14.0,,1018.4,
2016-02-29,24.4,16.1,34.6,,,351.0,9.8,,,
2016-03-01,25.7,17.0,36.2,,,,3.9,,,
2016-03-02,25.7,17.8,34.0,,,,6.8,,,
2016-03-03,22.3,18.4,26.7,,,345.0,31.2,,,
2016-03-04,21.0,13.7,29.0,,,330.0,23.8,,,
2016-03-05,22.1,16.7,28.0,,,332.0,21.4,,,
2016-03-06,20.9,16.0,27.0,,,334.0,19.6,,,
2016-03-07,20.9,14.4,29.0,,,331.0,13.5,,,
2016-03-08,22.1,15.8,31.4,,,330.0,9.4,,,
2016-03-09,22.0,13.9,29.2,,,,8.1,,1008.0,
2016-03-10,23.8,16.6,29.4,,,,11.6,,,
2016-03-11,25.2,19.3,34.0,,,,8.7,,,
2016-03-12,25.9,21.0,32.8,,,7.0,9.4,,1011.5,
2016-03-13,27.9,23.1,35.7,,,149.0,10.3,,,
2016-03-14,25.7,21.0,30.2,,,333.0,25.0,,,
2016-03-15,22.0,19.0,26.3,,,338.0,23.9,,,
2016-03-16,20.6,14.8,25.1,,,333.0,21.3,,,
2016-03-17,20.3,15.0,26.0,,,335.0,23.6,,,
2016-03-18,20.4,14.8,26.3,,,337.0,17.0,,,
2016-03-19,22.7,13.8,29.6,,,,8.9,,,
2016-03-20,22.4,19.0,27.5,,,339.0,32.0,,,
2016-03-21,20.3,15.7,25.6,,,342.0,26.0,,,
2016-03-22,19.9,15.0,25.4,,,332.0,20.6,,,
2016-03-23,21.7,13.7,31.0,,,,,,,
2016-03-24,23.4,14.0,32.5,,,,3.7,,,
2016-03-25,26.1,20.0,34.0,,,,3.9,,,
2016-03-26,27.1,23.0,35.0,,,,12.0,,,
2016-03-27,24.7,21.7,30.4,,,347.0,26.5,,1009.9,
2016-03-28,21.2,17.0,25.5,,,344.0,31.9,,,
2016-03-29,19.8,15.0,24.5,,,335.0,29.6,,,
2016-03-30,20.2,14.6,26.0,,,336.0,31.0,,,
2016-03-31,21.1,14.1,27.8,,,344.0,25.6,,,
2016-04-01,23.0,15.4,32.2,,,340.0,14.4,,,
2016-04-02,24.7,16.9,33.7,,,8.0,10.2,,,
2016-04-03,25.5,17.6,34.9,,,347.0,12.7,,,
2016-04-04,24.8,18.0,34.2,,,351.0,9.8,,,
2016-04-05,24.2,16.7,30.0,,,,10.4,,,
2016-04-06,24.9,19.2,32.7,,,,,,,
2016-04-07,26.4,19.7,35.1,,,351.0,9.8,,,
2016-04-08,27.6,19.2,38.8,,,,4.9,,,
2016-04-09,28.9,22.0,36.0,,,120.0,7.9,,,
2016-04-10,30.7,25.5,36.8,,,160.0,19.8,,,
2016-04-11,29.2,25.0,36.6,,,330.0,16.2,,,
2016-04-12,23.7,19.7,28.3,,,352.0,34.1,,,
2016-04-13,22.9,18.4,27.5,,,344.0,29.0,,,
2016-04-14,22.9,18.0,28.0,,,333.0,16.9,,,
2016-04-15,25.0,18.6,33.0,,,335.0,8.3,,,
2016-04-16,26.7,17.4,35.5,,,350.0,9.1,,,
2016-04-17,29.2,21.6,38.5,,,344.0,14.6,,,
2016-04-18,27.9,21.2,33.0,,,344.0,20.6,,,
2016-04-19,27.6,20.9,35.8,,,352.0,15.5,,,
2016-04-20,28.0,22.1,35.7,,,36.0,10.9,,,
2016-04-21,30.2,22.0,41.8,,,10.0,7.0,,,
2016-04-22,30.2,23.3,40.3,,,24.0,9.0,,,
2016-04-23,30.4,22.5,40.0,,,28.0,9.8,,,
2016-04-24,28.5,22.2,36.0,,,88.0,10.1,,,
2016-04-25,28.1,24.0,35.1,,,,4.7,,,
2016-04-26,28.9,22.5,35.7,,,,7.6,,,
2016-04-27,27.8,24.9,32.5,,,1.0,25.7,,,
2016-04-28,25.5,20.0,31.0,,,333.0,33.1,,,
2016-04-29,25.8,18.8,31.2,,,342.0,29.2,,,
2016-04-30,28.1,20.6,38.2,,,339.0,12.0,,,
2016-05-01,27.1,19.0,35.1,,,152.0,8.1,,,
2016-05-02,27.9,22.4,36.0,,,47.0,11.6,,,
2016-05-03,28.8,22.4,36.4,,,131.0,9.1,,,
2016-05-04,27.9,25.0,31.7,,,342.0,36.9,,,
2016-05-05,27.7,23.9,32.5,,,341.0,27.4,,1010.1,
2016-05-06,25.6,20.9,30.1,,,344.0,27.2,,,
2016-05-07,26.3,20.4,31.1,,,335.0,22.2,,,
2016-05-08,27.3,21.6,33.3,,,347.0,20.3,,,
2016-05-09,28.9,21.5,37.0,,,68.0,10.1,,,
2016-05-10,30.3,23.6,39.2,,,356.0,13.5,,,
2016-05-11,27.9,23.7,33.0,,,342.0,31.0,,,
2016-05-12,28.2,22.8,34.2,,,339.0,24.4,,,
2016-05-13,30.3,24.5,36.3,,,341.0,18.0,,,
2016-05-14,34.9,26.6,45.1,,,357.0,10.2,,,
2016-05-15,35.3,27.0,44.8,,,,8.0,,,
2016-05-16,34.3,25.4,43.0,,,62.0,5.8,,,
2016-05-17,33.5,27.5,39.5,,,344.0,31.8,,,
2016-05-18,31.2,27.0,35.7,,,335.0,40.2,,,
2016-05-19,28.2,22.0,33.6,,,342.0,33.3,,,
2016-05-20,27.2,22.1,32.0,,,339.0,28.5,,,
2016-05-21,30.0,21.5,36.4,,,343.0,21.4,,,
2016-05-22,32.7,24.2,42.5,,,356.0,9.1,,,
2016-05-23,29.0,24.9,33.0,,,352.0,39.2,,,
2016-05-24,27.2,23.0,32.4,,,342.0,31.3,,,
2016-05-25,27.4,21.5,32.7,,,339.0,23.3,,,
2016-05-26,31.6,24.0,41.0,,,319.0,13.7,,,
2016-05-27,27.7,23.8,31.5,,,343.0,33.9,,1009.2,
2016-05-28,27.7,21.7,32.0,,,341.0,27.6,,,
2016-05-29,27.6,21.8,32.4,,,341.0,23.4,,,
2016-05-30,28.5,24.0,33.5,,,347.0,21.7,,,
2016-05-31,30.1,23.4,35.3,,,341.0,20.5,,,
